J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time,source_file,solver,resolved_before_SAT,SAT_identifiable,SAT_nonidentifiable,direct_identity_branch,two_col_branch,three_col_branch
50,5,10,0.3,70,7,0.0001605909783393,5.684699863195419e-05,0.0001181119587272,0.0001220430713146,7.427181117236614e-05,0.0029242830350995,7,0.0034604999236762,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0005318648181855,0.0006024949252605,solver1_J50_K5_p0.3_seed70_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,70,8,0.0001265101600438,5.657807923853397e-05,0.0001164118293672,0.0001246049068868,7.606204599142075e-05,0.0,5,0.0005040799733251,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005001670215278,0.0005074320361018,solver1_J50_K5_p0.3_seed70_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,70,9,0.0001175280194729,5.5758049711585045e-05,9.85350925475359e-05,0.0001217080280184,7.453910075128078e-05,0.0,5,0.0004720229189842,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004680682905018,0.0005154220853,solver1_J50_K5_p0.3_seed70_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,0,0.0001470590941607,9.646406397223473e-05,0.000113999005407,0.0001566051505506,0.0001354708801954,0.0,5,0.0006548091769218,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006495981942862,0.0005536468233913,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,1,0.0002276159357279,6.13359734416008e-05,0.0001244379673153,0.0001161540858447,8.591101504862309e-05,0.0035877530463039,8,0.0042074560187757,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006154549773782,0.0006152370478957,solver1_J50_K5_p0.3_seed71_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,71,2,0.0001442458014935,5.670497193932533e-05,0.0001276601105928,0.0001238619443029,7.68471509218216e-05,0.0028992779552936,7,0.0034323879517614,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0005293199792504,0.0005909800529479,solver1_J50_K5_p0.3_seed71_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,71,3,0.0001637160312384,5.552591755986214e-05,0.0001432220451533,0.000124136917293,7.175491191446781e-05,0.0035641780123114,8,0.0041263629682362,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0005583558231592,0.0006007479969412,solver1_J50_K5_p0.3_seed71_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,71,4,0.0001213841605931,5.729310214519501e-05,0.0001072690356522,0.0001227289903908,7.291790097951889e-05,0.0,5,0.0004849419929087,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000481593189761,0.0005279288161545,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,5,0.0001293800305575,5.525397136807442e-05,0.0001056168694049,0.0001226810272783,7.177190855145454e-05,0.0,5,0.0004879380576312,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004847038071602,0.0005053931381553,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,6,0.0001146618742495,5.502416752278805e-05,0.0001061330549418,0.0001291190274059,7.105991244316101e-05,0.0,5,0.0004792360123246,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004759980365633,0.0005016240756958,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,7,0.0001110930461436,4.98318113386631e-05,9.42489132285118e-05,0.000124811893329,7.204106077551842e-05,0.0,5,0.0004550989251583,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004520267248153,0.0005099019035696,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,8,0.0001144849229604,5.539902485907078e-05,0.0001114350743591,0.0001227920874953,7.249205373227596e-05,0.0,5,0.0004797230940312,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004766031634062,0.0004999840166419,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,71,9,0.0001157699152827,5.542789585888386e-05,0.0001054857857525,0.0001215229276567,7.177097722887993e-05,0.0,5,0.0004731698427349,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004699775017797,0.0005071619525551,solver1_J50_K5_p0.3_seed71_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,0,0.0001422758214175,9.413179941475391e-05,0.0001165620051324,0.0001488490961492,0.0001340229064226,0.0,5,0.0006413760129362,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006358416285365,0.0005561469588428,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,1,0.0002459350507706,5.6862831115722656e-05,0.0001610799226909,0.0001248149201273,8.888915181159973e-05,0.0040885310154408,8,0.0047716440167278,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006775818765163,0.0006100400350987,solver1_J50_K5_p0.3_seed72_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,72,2,0.0001286149490624,5.607004277408123e-05,0.0001049099955707,0.0001205820590257,7.656100206077099e-05,0.0,5,0.0004903608933091,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004867380484938,0.0005188148934394,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,3,0.000125725986436,6.261607632040977e-05,0.0001036159228533,0.0001187359448522,7.362687028944492e-05,0.0,5,0.0004881031345576,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004843208007514,0.00049335998483,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,4,0.0001185659784823,5.495711229741573e-05,0.000103412894532,0.000118413940072,7.264805026352406e-05,0.0,5,0.0004714380484074,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004679979756474,0.000504900002852,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,5,0.0001210090704262,5.453801713883877e-05,0.0001035858877003,0.0001178840175271,7.218518294394016e-05,0.0,5,0.0004725439939647,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004692021757364,0.0005037409719079,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,6,0.0001204290892928,6.177299655973911e-05,0.0001040599308907,0.0001205380540341,7.377099245786667e-05,0.0,5,0.0004842330235987,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004805710632354,0.0004884689114987,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,7,0.0001195559743791,5.474104546010494e-05,0.0001032499130815,0.0001171231269836,7.340707816183567e-05,0.0,5,0.0004715798422694,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004680771380662,0.000501335132867,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,8,0.0001183510757982,5.4483069106936455e-05,0.0001044701784849,0.0001203150022774,7.293396629393101e-05,0.0,5,0.0004741479642689,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004705532919615,0.0005005970597267,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,72,9,0.0001186928711831,5.381181836128235e-05,0.0001106620766222,0.0001199911348521,7.389206439256668e-05,0.0,5,0.0004803501069545,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004770499654114,0.0004944470711052,solver1_J50_K5_p0.3_seed72_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,0,0.0001279751304537,0.000103373080492,0.0001109691802412,0.0001577269285917,0.0001281930599361,0.0,5,0.0006334350910037,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006282373797148,0.0005541460122913,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,1,0.0001162819098681,7.242709398269653e-05,0.0001126660499721,0.0001228619366884,8.910614997148514e-05,0.0,5,0.0005172269884496,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005133431404829,0.0005043700803071,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,2,0.0001211420167237,6.143399514257908e-05,0.0001018028706312,0.000126332975924,8.407002314925194e-05,0.0,5,0.0004989979788661,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004947818815708,0.0005011651664972,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,3,0.000251845922321,5.668215453624725e-05,0.0001380769535899,0.0001174339558929,7.486087270081043e-05,0.0043868562206625,9,0.005030000116676,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,29,0.0006388998590409,0.0005989498458802,solver1_J50_K5_p0.3_seed73_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,73,4,0.0001207941677421,5.722208879888058e-05,0.0001015898305922,0.0001241790596395,7.458403706550598e-05,0.0,5,0.0004817130975425,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004783691838383,0.0005005099810659,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,5,0.0001146961003541,5.4759904742240906e-05,0.0001006438396871,0.0001172209158539,7.136515341699123e-05,0.0,5,0.0004620770923793,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004586859140545,0.0005060690455138,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,6,0.0001778770238161,5.490402691066265e-05,0.0001298310235142,0.0001168879680335,7.240311242640018e-05,0.0035974590573459,8,0.004153321031481,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0005519031547009,0.0005875758361071,solver1_J50_K5_p0.3_seed73_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,73,7,0.0001255001407116,5.565700121223927e-05,0.0001010571140795,0.0001180078834295,7.334095425903797e-05,0.0,5,0.0004768031649291,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000473563093692,0.0005056571681052,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,8,0.0001253888476639,5.461880937218666e-05,0.0001007940154522,0.0001191098708659,7.226201705634594e-05,0.0,5,0.0004755959380418,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004721735604107,0.0004951530136168,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,73,9,0.0001202139537781,5.389703437685967e-05,0.0001008328981697,0.0001246049068868,7.157004438340664e-05,0.0,5,0.0004745081532746,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004711188375949,0.0004965618718415,solver1_J50_K5_p0.3_seed73_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,0,0.0001836540177464,0.0001026089303195,0.0001355409622192,0.0001449771225452,0.0001294631510972,0.0040432629175484,8,0.0047457630280405,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006962441839277,0.0006455739494413,solver1_J50_K5_p0.3_seed74_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,74,1,0.0001160940155386,5.3453026339411736e-05,8.991616778075695e-05,0.0001284340396523,8.059083484113216e-05,0.0,5,0.0004721388686448,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004684880841523,0.0005043069832026,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,2,0.0001181259285658,5.4628122597932816e-05,9.784498251974584e-05,0.0001146688591688,7.054395973682404e-05,0.0,5,0.0004595920909196,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004558118525892,0.0004970370791852,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,3,0.0001150600146502,5.305907689034939e-05,9.677093476057053e-05,0.0001143661793321,7.012090645730495e-05,0.0,5,0.0004527838900685,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004493771120905,0.0004812791012227,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,4,0.0001221760176122,5.339900963008404e-05,9.700912050902843e-05,0.0001136199571192,8.619693107903004e-05,0.0,5,0.000475798966363,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004724010359495,0.0004884521476924,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,5,0.000116178067401,5.2723800763487816e-05,9.680981747806072e-05,0.0001140418462455,6.792997010052204e-05,0.0,5,0.0004508949350565,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004476835019886,0.0004934158641844,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,6,0.00011718692258,5.286908708512783e-05,0.0001014359295368,0.0001157470978796,6.930995732545853e-05,0.0,5,0.0004598719533532,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000456548994407,0.0004840071778744,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,7,0.0001141279935836,5.405093543231487e-05,9.63909551501274e-05,0.0001137200742959,6.879586726427078e-05,0.0,5,0.0004503589589148,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004470858257263,0.0004916640464216,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,8,0.0001243529841303,5.865492857992649e-05,9.788386523723602e-05,0.00011478504166,6.877887062728405e-05,0.0,5,0.0004678289406001,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004644556902348,0.0004884439986199,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,74,9,0.0001200649421662,5.3270021453499794e-05,9.82640776783228e-05,0.0001142800319939,8.028000593185425e-05,0.0,5,0.0004695889074355,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004661590792238,0.0004869629628956,solver1_J50_K5_p0.3_seed74_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,0,0.000146142905578,9.796908125281334e-05,0.0001077000051736,0.0001562740653753,0.0001394271384924,0.0,5,0.0006537658628076,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006475131958723,0.0005693628918379,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,1,0.0001261569559574,7.215188816189766e-05,0.0001022880896925,0.0001270279753953,9.162700735032558e-05,0.0,5,0.0005231141112744,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005192519165575,0.0005162758752703,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,2,0.0002376239281147,5.974387750029564e-05,0.0001189289614558,0.0001225578598678,8.468981832265854e-05,0.0032849921844899,7,0.0039131850935518,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0006235444452613,0.0005917770322412,solver1_J50_K5_p0.3_seed75_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,75,3,0.0001272959634661,5.624978803098202e-05,9.83281061053276e-05,0.0001216318923979,8.352799341082573e-05,0.0,5,0.0004907199181616,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004870337434113,0.0005030168686062,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,4,0.0001248058397322,5.519995465874672e-05,9.959284216165544e-05,0.0001185040455311,7.19078816473484e-05,0.0,5,0.0004734839312732,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004700105637311,0.0005020531825721,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,5,0.0001173901837319,6.230687722563744e-05,9.761005640029909e-05,0.0001170069444924,7.166201248764992e-05,0.0,5,0.0004692920483648,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004659760743379,0.0004968070425093,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,6,0.0001253199297934,5.4406002163887024e-05,9.579514153301716e-05,0.0001199459657073,7.211999036371708e-05,0.0,5,0.0004710550419986,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004675870295614,0.0005012319888919,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,7,0.0001150290481746,5.452497862279415e-05,9.635998867452145e-05,0.0001192728523164,7.042288780212402e-05,0.0,5,0.0004588910378515,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004556097555905,0.000499048968777,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,8,0.0001221671700477,5.297781899571419e-05,0.0001017898321151,0.0001180509570986,7.028388790786266e-05,0.0,5,0.0004686820320785,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004652696661651,0.0004943858366459,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,75,9,0.0001133428886532,5.2863964810967445e-05,9.811390191316605e-05,0.000119216972962,7.024290971457958e-05,0.0,5,0.0004570849705487,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000453780638054,0.0005030999891459,solver1_J50_K5_p0.3_seed75_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,0,0.0001353481784462,0.0001024671364575,0.0001123549882322,0.0001503590028733,0.0001309178769588,0.0,5,0.0006374740041792,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006314471829682,0.0005537550896406,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,1,0.0001615949440747,6.406405009329319e-05,0.0001254461240023,0.0001265739556401,8.602393791079521e-05,0.0033866739831864,7,0.0039549360517412,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0005637030117213,0.0006104679778218,solver1_J50_K5_p0.3_seed76_diag.csv,1,0,1,0,0,0,0
50,5,10,0.3,76,2,0.0001188279129564,5.725119262933731e-05,0.0001038031186908,0.0001196151133626,7.548695430159569e-05,0.0,5,0.0004785989876836,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004749842919409,0.0005141750443726,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,3,0.0001199040561914,5.525699816644192e-05,0.000101099954918,0.0001291220542043,7.253792136907578e-05,0.0,5,0.0004815370775759,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004779209848493,0.0004962959792464,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,4,0.0001181559637188,5.521997809410095e-05,0.0001015791203826,0.0001173859927803,7.182895205914974e-05,0.0,5,0.0004676559474319,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004641700070351,0.000512866070494,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,5,0.0001224579755216,5.53131103515625e-05,0.0001011248677968,0.0001156558282673,7.171696051955223e-05,0.0,5,0.0004699209239333,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000466268742457,0.0004918328486382,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,6,0.0001127729192376,5.4100994020700455e-05,0.0001005539670586,0.0001158788800239,7.174606435000896e-05,0.0,5,0.0004584831185638,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004550528246909,0.0005040219984948,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,7,0.0001115528866648,5.494779907166958e-05,0.0001019809860736,0.000117105897516,7.205992005765438e-05,0.0,5,0.0004609869793057,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004576474893838,0.0004998228978365,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,8,0.0001180528197437,5.49310352653265e-05,9.996304288506508e-05,0.0001239008270204,7.282989099621773e-05,0.0,5,0.0004729779902845,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004696776159107,0.0004917490296065,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,76,9,0.0001168958842754,5.425699055194855e-05,0.0001004990190267,0.0001178609672933,7.153302431106567e-05,0.0,5,0.0004644552245736,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004610458854585,0.0004992519970983,solver1_J50_K5_p0.3_seed76_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,77,0,0.0001312170643359,9.812787175178528e-05,0.0001058927737176,0.000143056968227,0.0001257769763469,0.0,5,0.0006098160520195,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006040716543793,0.0005382339004427,solver1_J50_K5_p0.3_seed77_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,77,1,0.0001100560184568,5.557900294661522e-05,8.99250153452158e-05,0.0001092900056391,7.432489655911922e-05,0.0,5,0.0004430059343576,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004391749389469,0.0005052529741078,solver1_J50_K5_p0.3_seed77_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,77,2,0.0001131289172917,5.694199353456497e-05,9.86319500952959e-05,0.0001194030046463,7.570302113890648e-05,0.0,5,0.0004673171788454,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004638088867068,0.0004980871453881,solver1_J50_K5_p0.3_seed77_diag.csv,1,1,0,0,1,0,0
50,5,10,0.3,77,3,0.0001766451168805,5.699996836483479e-05,0.0001001779455691,0.0001219240948557,7.238611578941345e-05,0.0,5,0.0005317048635333,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005281332414597,0.0004933448508381,solver1_J50_K5_p0.3_seed77_diag.csv,1,1,0,0,1,0,0
